"ClaveFecha","Fecha","Año","Semestre","Trimestre","Cuatrimestre","Mes","NombreMes","Dia","NombreDia"
"20201209  ","2020-12-09T00:00",2020,2,4,3,12,"Diciembre",9,"Miércoles"
"20201210  ","2020-12-10T00:00",2020,2,4,3,12,"Diciembre",10,"Jueves"
"20201211  ","2020-12-11T00:00",2020,2,4,3,12,"Diciembre",11,"Viernes"
"20201212  ","2020-12-12T00:00",2020,2,4,3,12,"Diciembre",12,"Sábado"
"20201213  ","2020-12-13T00:00",2020,2,4,3,12,"Diciembre",13,"Domingo"
"20201214  ","2020-12-14T00:00",2020,2,4,3,12,"Diciembre",14,"Lunes"
"20201215  ","2020-12-15T00:00",2020,2,4,3,12,"Diciembre",15,"Martes"
"20201216  ","2020-12-16T00:00",2020,2,4,3,12,"Diciembre",16,"Miércoles"
"20201217  ","2020-12-17T00:00",2020,2,4,3,12,"Diciembre",17,"Jueves"
"20201218  ","2020-12-18T00:00",2020,2,4,3,12,"Diciembre",18,"Viernes"
"20201219  ","2020-12-19T00:00",2020,2,4,3,12,"Diciembre",19,"Sábado"
"20201220  ","2020-12-20T00:00",2020,2,4,3,12,"Diciembre",20,"Domingo"
"20201221  ","2020-12-21T00:00",2020,2,4,3,12,"Diciembre",21,"Lunes"
"20201222  ","2020-12-22T00:00",2020,2,4,3,12,"Diciembre",22,"Martes"
"20201223  ","2020-12-23T00:00",2020,2,4,3,12,"Diciembre",23,"Miércoles"
"20201224  ","2020-12-24T00:00",2020,2,4,3,12,"Diciembre",24,"Jueves"
"20201225  ","2020-12-25T00:00",2020,2,4,3,12,"Diciembre",25,"Viernes"
"20201226  ","2020-12-26T00:00",2020,2,4,3,12,"Diciembre",26,"Sábado"
"20201227  ","2020-12-27T00:00",2020,2,4,3,12,"Diciembre",27,"Domingo"
"20201228  ","2020-12-28T00:00",2020,2,4,3,12,"Diciembre",28,"Lunes"
"20201229  ","2020-12-29T00:00",2020,2,4,3,12,"Diciembre",29,"Martes"
"20201230  ","2020-12-30T00:00",2020,2,4,3,12,"Diciembre",30,"Miércoles"
"20201231  ","2020-12-31T00:00",2020,2,4,3,12,"Diciembre",31,"Jueves"
"20210101  ","2021-01-01T00:00",2021,1,1,1,1,"Enero",1,"Viernes"
"20210102  ","2021-01-02T00:00",2021,1,1,1,1,"Enero",2,"Sábado"
"20210103  ","2021-01-03T00:00",2021,1,1,1,1,"Enero",3,"Domingo"
"20210104  ","2021-01-04T00:00",2021,1,1,1,1,"Enero",4,"Lunes"
"20210105  ","2021-01-05T00:00",2021,1,1,1,1,"Enero",5,"Martes"
"20210106  ","2021-01-06T00:00",2021,1,1,1,1,"Enero",6,"Miércoles"
"20210107  ","2021-01-07T00:00",2021,1,1,1,1,"Enero",7,"Jueves"
"20210108  ","2021-01-08T00:00",2021,1,1,1,1,"Enero",8,"Viernes"
"20210109  ","2021-01-09T00:00",2021,1,1,1,1,"Enero",9,"Sábado"
"20210110  ","2021-01-10T00:00",2021,1,1,1,1,"Enero",10,"Domingo"
"20210111  ","2021-01-11T00:00",2021,1,1,1,1,"Enero",11,"Lunes"
"20210112  ","2021-01-12T00:00",2021,1,1,1,1,"Enero",12,"Martes"
"20210113  ","2021-01-13T00:00",2021,1,1,1,1,"Enero",13,"Miércoles"
"20210114  ","2021-01-14T00:00",2021,1,1,1,1,"Enero",14,"Jueves"
"20210115  ","2021-01-15T00:00",2021,1,1,1,1,"Enero",15,"Viernes"
"20210116  ","2021-01-16T00:00",2021,1,1,1,1,"Enero",16,"Sábado"
"20210117  ","2021-01-17T00:00",2021,1,1,1,1,"Enero",17,"Domingo"
"20210118  ","2021-01-18T00:00",2021,1,1,1,1,"Enero",18,"Lunes"
"20210119  ","2021-01-19T00:00",2021,1,1,1,1,"Enero",19,"Martes"
"20210120  ","2021-01-20T00:00",2021,1,1,1,1,"Enero",20,"Miércoles"
"20210121  ","2021-01-21T00:00",2021,1,1,1,1,"Enero",21,"Jueves"
"20210122  ","2021-01-22T00:00",2021,1,1,1,1,"Enero",22,"Viernes"
"20210123  ","2021-01-23T00:00",2021,1,1,1,1,"Enero",23,"Sábado"
"20210124  ","2021-01-24T00:00",2021,1,1,1,1,"Enero",24,"Domingo"
"20210125  ","2021-01-25T00:00",2021,1,1,1,1,"Enero",25,"Lunes"
"20210126  ","2021-01-26T00:00",2021,1,1,1,1,"Enero",26,"Martes"
"20210127  ","2021-01-27T00:00",2021,1,1,1,1,"Enero",27,"Miércoles"
"20210128  ","2021-01-28T00:00",2021,1,1,1,1,"Enero",28,"Jueves"
"20210129  ","2021-01-29T00:00",2021,1,1,1,1,"Enero",29,"Viernes"
"20210130  ","2021-01-30T00:00",2021,1,1,1,1,"Enero",30,"Sábado"
"20210131  ","2021-01-31T00:00",2021,1,1,1,1,"Enero",31,"Domingo"
"20210201  ","2021-02-01T00:00",2021,1,1,1,2,"Febrero",1,"Lunes"
"20210202  ","2021-02-02T00:00",2021,1,1,1,2,"Febrero",2,"Martes"
"20210203  ","2021-02-03T00:00",2021,1,1,1,2,"Febrero",3,"Miércoles"
"20210204  ","2021-02-04T00:00",2021,1,1,1,2,"Febrero",4,"Jueves"
"20210205  ","2021-02-05T00:00",2021,1,1,1,2,"Febrero",5,"Viernes"
"20210206  ","2021-02-06T00:00",2021,1,1,1,2,"Febrero",6,"Sábado"
"20210207  ","2021-02-07T00:00",2021,1,1,1,2,"Febrero",7,"Domingo"
"20210208  ","2021-02-08T00:00",2021,1,1,1,2,"Febrero",8,"Lunes"
"20210209  ","2021-02-09T00:00",2021,1,1,1,2,"Febrero",9,"Martes"
"20210210  ","2021-02-10T00:00",2021,1,1,1,2,"Febrero",10,"Miércoles"
"20210211  ","2021-02-11T00:00",2021,1,1,1,2,"Febrero",11,"Jueves"
"20210212  ","2021-02-12T00:00",2021,1,1,1,2,"Febrero",12,"Viernes"
"20210213  ","2021-02-13T00:00",2021,1,1,1,2,"Febrero",13,"Sábado"
"20210214  ","2021-02-14T00:00",2021,1,1,1,2,"Febrero",14,"Domingo"
"20210215  ","2021-02-15T00:00",2021,1,1,1,2,"Febrero",15,"Lunes"
"20210216  ","2021-02-16T00:00",2021,1,1,1,2,"Febrero",16,"Martes"
"20210217  ","2021-02-17T00:00",2021,1,1,1,2,"Febrero",17,"Miércoles"
"20210218  ","2021-02-18T00:00",2021,1,1,1,2,"Febrero",18,"Jueves"
"20210219  ","2021-02-19T00:00",2021,1,1,1,2,"Febrero",19,"Viernes"
"20210220  ","2021-02-20T00:00",2021,1,1,1,2,"Febrero",20,"Sábado"
"20210221  ","2021-02-21T00:00",2021,1,1,1,2,"Febrero",21,"Domingo"
"20210222  ","2021-02-22T00:00",2021,1,1,1,2,"Febrero",22,"Lunes"
"20210223  ","2021-02-23T00:00",2021,1,1,1,2,"Febrero",23,"Martes"
"20210224  ","2021-02-24T00:00",2021,1,1,1,2,"Febrero",24,"Miércoles"
"20210225  ","2021-02-25T00:00",2021,1,1,1,2,"Febrero",25,"Jueves"
"20210226  ","2021-02-26T00:00",2021,1,1,1,2,"Febrero",26,"Viernes"
"20210227  ","2021-02-27T00:00",2021,1,1,1,2,"Febrero",27,"Sábado"
"20210228  ","2021-02-28T00:00",2021,1,1,1,2,"Febrero",28,"Domingo"
"20210301  ","2021-03-01T00:00",2021,1,1,1,3,"Marzo",1,"Lunes"
"20210302  ","2021-03-02T00:00",2021,1,1,1,3,"Marzo",2,"Martes"
"20210303  ","2021-03-03T00:00",2021,1,1,1,3,"Marzo",3,"Miércoles"
"20210304  ","2021-03-04T00:00",2021,1,1,1,3,"Marzo",4,"Jueves"
"20210305  ","2021-03-05T00:00",2021,1,1,1,3,"Marzo",5,"Viernes"
"20210306  ","2021-03-06T00:00",2021,1,1,1,3,"Marzo",6,"Sábado"
"20210307  ","2021-03-07T00:00",2021,1,1,1,3,"Marzo",7,"Domingo"
"20210308  ","2021-03-08T00:00",2021,1,1,1,3,"Marzo",8,"Lunes"
"20210309  ","2021-03-09T00:00",2021,1,1,1,3,"Marzo",9,"Martes"
"20210310  ","2021-03-10T00:00",2021,1,1,1,3,"Marzo",10,"Miércoles"
"20210311  ","2021-03-11T00:00",2021,1,1,1,3,"Marzo",11,"Jueves"
"20210312  ","2021-03-12T00:00",2021,1,1,1,3,"Marzo",12,"Viernes"
"20210313  ","2021-03-13T00:00",2021,1,1,1,3,"Marzo",13,"Sábado"
"20210314  ","2021-03-14T00:00",2021,1,1,1,3,"Marzo",14,"Domingo"
"20210315  ","2021-03-15T00:00",2021,1,1,1,3,"Marzo",15,"Lunes"
"20210316  ","2021-03-16T00:00",2021,1,1,1,3,"Marzo",16,"Martes"
"20210317  ","2021-03-17T00:00",2021,1,1,1,3,"Marzo",17,"Miércoles"
"20210318  ","2021-03-18T00:00",2021,1,1,1,3,"Marzo",18,"Jueves"
"20210319  ","2021-03-19T00:00",2021,1,1,1,3,"Marzo",19,"Viernes"
"20210320  ","2021-03-20T00:00",2021,1,1,1,3,"Marzo",20,"Sábado"
"20210321  ","2021-03-21T00:00",2021,1,1,1,3,"Marzo",21,"Domingo"
"20210322  ","2021-03-22T00:00",2021,1,1,1,3,"Marzo",22,"Lunes"
"20210323  ","2021-03-23T00:00",2021,1,1,1,3,"Marzo",23,"Martes"
"20210324  ","2021-03-24T00:00",2021,1,1,1,3,"Marzo",24,"Miércoles"
"20210325  ","2021-03-25T00:00",2021,1,1,1,3,"Marzo",25,"Jueves"
"20210326  ","2021-03-26T00:00",2021,1,1,1,3,"Marzo",26,"Viernes"
"20210327  ","2021-03-27T00:00",2021,1,1,1,3,"Marzo",27,"Sábado"
"20210328  ","2021-03-28T00:00",2021,1,1,1,3,"Marzo",28,"Domingo"
"20210329  ","2021-03-29T00:00",2021,1,1,1,3,"Marzo",29,"Lunes"
"20210330  ","2021-03-30T00:00",2021,1,1,1,3,"Marzo",30,"Martes"
"20210331  ","2021-03-31T00:00",2021,1,1,1,3,"Marzo",31,"Miércoles"
"20210401  ","2021-04-01T00:00",2021,1,2,1,4,"Abril",1,"Jueves"
"20210402  ","2021-04-02T00:00",2021,1,2,1,4,"Abril",2,"Viernes"
"20210403  ","2021-04-03T00:00",2021,1,2,1,4,"Abril",3,"Sábado"
"20210404  ","2021-04-04T00:00",2021,1,2,1,4,"Abril",4,"Domingo"
"20210405  ","2021-04-05T00:00",2021,1,2,1,4,"Abril",5,"Lunes"
"20210406  ","2021-04-06T00:00",2021,1,2,1,4,"Abril",6,"Martes"
"20210407  ","2021-04-07T00:00",2021,1,2,1,4,"Abril",7,"Miércoles"
"20210408  ","2021-04-08T00:00",2021,1,2,1,4,"Abril",8,"Jueves"
"20210409  ","2021-04-09T00:00",2021,1,2,1,4,"Abril",9,"Viernes"
"20210410  ","2021-04-10T00:00",2021,1,2,1,4,"Abril",10,"Sábado"
"20210411  ","2021-04-11T00:00",2021,1,2,1,4,"Abril",11,"Domingo"
"20210412  ","2021-04-12T00:00",2021,1,2,1,4,"Abril",12,"Lunes"
"20210413  ","2021-04-13T00:00",2021,1,2,1,4,"Abril",13,"Martes"
"20210414  ","2021-04-14T00:00",2021,1,2,1,4,"Abril",14,"Miércoles"
"20210415  ","2021-04-15T00:00",2021,1,2,1,4,"Abril",15,"Jueves"
"20210416  ","2021-04-16T00:00",2021,1,2,1,4,"Abril",16,"Viernes"
"20210417  ","2021-04-17T00:00",2021,1,2,1,4,"Abril",17,"Sábado"
"20210418  ","2021-04-18T00:00",2021,1,2,1,4,"Abril",18,"Domingo"
"20210419  ","2021-04-19T00:00",2021,1,2,1,4,"Abril",19,"Lunes"
"20210420  ","2021-04-20T00:00",2021,1,2,1,4,"Abril",20,"Martes"
"20210421  ","2021-04-21T00:00",2021,1,2,1,4,"Abril",21,"Miércoles"
"20210422  ","2021-04-22T00:00",2021,1,2,1,4,"Abril",22,"Jueves"
"20210423  ","2021-04-23T00:00",2021,1,2,1,4,"Abril",23,"Viernes"
"20210424  ","2021-04-24T00:00",2021,1,2,1,4,"Abril",24,"Sábado"
"20210425  ","2021-04-25T00:00",2021,1,2,1,4,"Abril",25,"Domingo"
"20210426  ","2021-04-26T00:00",2021,1,2,1,4,"Abril",26,"Lunes"
"20210427  ","2021-04-27T00:00",2021,1,2,1,4,"Abril",27,"Martes"
"20210428  ","2021-04-28T00:00",2021,1,2,1,4,"Abril",28,"Miércoles"
"20210429  ","2021-04-29T00:00",2021,1,2,1,4,"Abril",29,"Jueves"
"20210430  ","2021-04-30T00:00",2021,1,2,1,4,"Abril",30,"Viernes"
"20210501  ","2021-05-01T00:00",2021,1,2,2,5,"Mayo",1,"Sábado"
"20210502  ","2021-05-02T00:00",2021,1,2,2,5,"Mayo",2,"Domingo"
"20210503  ","2021-05-03T00:00",2021,1,2,2,5,"Mayo",3,"Lunes"
"20210504  ","2021-05-04T00:00",2021,1,2,2,5,"Mayo",4,"Martes"
"20210505  ","2021-05-05T00:00",2021,1,2,2,5,"Mayo",5,"Miércoles"
"20210506  ","2021-05-06T00:00",2021,1,2,2,5,"Mayo",6,"Jueves"
"20210507  ","2021-05-07T00:00",2021,1,2,2,5,"Mayo",7,"Viernes"
"20210508  ","2021-05-08T00:00",2021,1,2,2,5,"Mayo",8,"Sábado"
"20210509  ","2021-05-09T00:00",2021,1,2,2,5,"Mayo",9,"Domingo"
"20210510  ","2021-05-10T00:00",2021,1,2,2,5,"Mayo",10,"Lunes"
"20210511  ","2021-05-11T00:00",2021,1,2,2,5,"Mayo",11,"Martes"
"20210512  ","2021-05-12T00:00",2021,1,2,2,5,"Mayo",12,"Miércoles"
"20210513  ","2021-05-13T00:00",2021,1,2,2,5,"Mayo",13,"Jueves"
"20210514  ","2021-05-14T00:00",2021,1,2,2,5,"Mayo",14,"Viernes"
"20210515  ","2021-05-15T00:00",2021,1,2,2,5,"Mayo",15,"Sábado"
"20210516  ","2021-05-16T00:00",2021,1,2,2,5,"Mayo",16,"Domingo"
"20210517  ","2021-05-17T00:00",2021,1,2,2,5,"Mayo",17,"Lunes"
"20210518  ","2021-05-18T00:00",2021,1,2,2,5,"Mayo",18,"Martes"
"20210519  ","2021-05-19T00:00",2021,1,2,2,5,"Mayo",19,"Miércoles"
"20210520  ","2021-05-20T00:00",2021,1,2,2,5,"Mayo",20,"Jueves"
"20210521  ","2021-05-21T00:00",2021,1,2,2,5,"Mayo",21,"Viernes"
"20210522  ","2021-05-22T00:00",2021,1,2,2,5,"Mayo",22,"Sábado"
"20210523  ","2021-05-23T00:00",2021,1,2,2,5,"Mayo",23,"Domingo"
"20210524  ","2021-05-24T00:00",2021,1,2,2,5,"Mayo",24,"Lunes"
"20210525  ","2021-05-25T00:00",2021,1,2,2,5,"Mayo",25,"Martes"
"20210526  ","2021-05-26T00:00",2021,1,2,2,5,"Mayo",26,"Miércoles"
"20210527  ","2021-05-27T00:00",2021,1,2,2,5,"Mayo",27,"Jueves"
"20210528  ","2021-05-28T00:00",2021,1,2,2,5,"Mayo",28,"Viernes"
"20210529  ","2021-05-29T00:00",2021,1,2,2,5,"Mayo",29,"Sábado"
"20210530  ","2021-05-30T00:00",2021,1,2,2,5,"Mayo",30,"Domingo"
"20210531  ","2021-05-31T00:00",2021,1,2,2,5,"Mayo",31,"Lunes"
"20210601  ","2021-06-01T00:00",2021,1,2,2,6,"Junio",1,"Martes"
"20210602  ","2021-06-02T00:00",2021,1,2,2,6,"Junio",2,"Miércoles"
"20210603  ","2021-06-03T00:00",2021,1,2,2,6,"Junio",3,"Jueves"
"20210604  ","2021-06-04T00:00",2021,1,2,2,6,"Junio",4,"Viernes"
"20210605  ","2021-06-05T00:00",2021,1,2,2,6,"Junio",5,"Sábado"
"20210606  ","2021-06-06T00:00",2021,1,2,2,6,"Junio",6,"Domingo"
"20210607  ","2021-06-07T00:00",2021,1,2,2,6,"Junio",7,"Lunes"
"20210608  ","2021-06-08T00:00",2021,1,2,2,6,"Junio",8,"Martes"
"20210609  ","2021-06-09T00:00",2021,1,2,2,6,"Junio",9,"Miércoles"
"20210610  ","2021-06-10T00:00",2021,1,2,2,6,"Junio",10,"Jueves"
"20210611  ","2021-06-11T00:00",2021,1,2,2,6,"Junio",11,"Viernes"
"20210612  ","2021-06-12T00:00",2021,1,2,2,6,"Junio",12,"Sábado"
"20210613  ","2021-06-13T00:00",2021,1,2,2,6,"Junio",13,"Domingo"
"20210614  ","2021-06-14T00:00",2021,1,2,2,6,"Junio",14,"Lunes"
"20210615  ","2021-06-15T00:00",2021,1,2,2,6,"Junio",15,"Martes"
"20210616  ","2021-06-16T00:00",2021,1,2,2,6,"Junio",16,"Miércoles"
"20210617  ","2021-06-17T00:00",2021,1,2,2,6,"Junio",17,"Jueves"
"20210618  ","2021-06-18T00:00",2021,1,2,2,6,"Junio",18,"Viernes"
"20210619  ","2021-06-19T00:00",2021,1,2,2,6,"Junio",19,"Sábado"
"20210620  ","2021-06-20T00:00",2021,1,2,2,6,"Junio",20,"Domingo"
"20210621  ","2021-06-21T00:00",2021,1,2,2,6,"Junio",21,"Lunes"
"20210622  ","2021-06-22T00:00",2021,1,2,2,6,"Junio",22,"Martes"
"20210623  ","2021-06-23T00:00",2021,1,2,2,6,"Junio",23,"Miércoles"
"20210624  ","2021-06-24T00:00",2021,1,2,2,6,"Junio",24,"Jueves"
"20210625  ","2021-06-25T00:00",2021,1,2,2,6,"Junio",25,"Viernes"
"20210626  ","2021-06-26T00:00",2021,1,2,2,6,"Junio",26,"Sábado"
"20210627  ","2021-06-27T00:00",2021,1,2,2,6,"Junio",27,"Domingo"
"20210628  ","2021-06-28T00:00",2021,1,2,2,6,"Junio",28,"Lunes"
"20210629  ","2021-06-29T00:00",2021,1,2,2,6,"Junio",29,"Martes"
"20210630  ","2021-06-30T00:00",2021,1,2,2,6,"Junio",30,"Miércoles"
"20210701  ","2021-07-01T00:00",2021,2,3,2,7,"Julio",1,"Jueves"
"20210702  ","2021-07-02T00:00",2021,2,3,2,7,"Julio",2,"Viernes"
"20210703  ","2021-07-03T00:00",2021,2,3,2,7,"Julio",3,"Sábado"
"20210704  ","2021-07-04T00:00",2021,2,3,2,7,"Julio",4,"Domingo"
"20210705  ","2021-07-05T00:00",2021,2,3,2,7,"Julio",5,"Lunes"
"20210706  ","2021-07-06T00:00",2021,2,3,2,7,"Julio",6,"Martes"
"20210707  ","2021-07-07T00:00",2021,2,3,2,7,"Julio",7,"Miércoles"
"20210708  ","2021-07-08T00:00",2021,2,3,2,7,"Julio",8,"Jueves"
"20210709  ","2021-07-09T00:00",2021,2,3,2,7,"Julio",9,"Viernes"
"20210710  ","2021-07-10T00:00",2021,2,3,2,7,"Julio",10,"Sábado"
"20210711  ","2021-07-11T00:00",2021,2,3,2,7,"Julio",11,"Domingo"
"20210712  ","2021-07-12T00:00",2021,2,3,2,7,"Julio",12,"Lunes"
"20210713  ","2021-07-13T00:00",2021,2,3,2,7,"Julio",13,"Martes"
"20210714  ","2021-07-14T00:00",2021,2,3,2,7,"Julio",14,"Miércoles"
"20210715  ","2021-07-15T00:00",2021,2,3,2,7,"Julio",15,"Jueves"
"20210716  ","2021-07-16T00:00",2021,2,3,2,7,"Julio",16,"Viernes"
"20210717  ","2021-07-17T00:00",2021,2,3,2,7,"Julio",17,"Sábado"
"20210718  ","2021-07-18T00:00",2021,2,3,2,7,"Julio",18,"Domingo"
"20210719  ","2021-07-19T00:00",2021,2,3,2,7,"Julio",19,"Lunes"
"20210720  ","2021-07-20T00:00",2021,2,3,2,7,"Julio",20,"Martes"
"20210721  ","2021-07-21T00:00",2021,2,3,2,7,"Julio",21,"Miércoles"
"20210722  ","2021-07-22T00:00",2021,2,3,2,7,"Julio",22,"Jueves"
"20210723  ","2021-07-23T00:00",2021,2,3,2,7,"Julio",23,"Viernes"
"20210724  ","2021-07-24T00:00",2021,2,3,2,7,"Julio",24,"Sábado"
"20210725  ","2021-07-25T00:00",2021,2,3,2,7,"Julio",25,"Domingo"
"20210726  ","2021-07-26T00:00",2021,2,3,2,7,"Julio",26,"Lunes"
"20210727  ","2021-07-27T00:00",2021,2,3,2,7,"Julio",27,"Martes"
"20210728  ","2021-07-28T00:00",2021,2,3,2,7,"Julio",28,"Miércoles"
"20210729  ","2021-07-29T00:00",2021,2,3,2,7,"Julio",29,"Jueves"
"20210730  ","2021-07-30T00:00",2021,2,3,2,7,"Julio",30,"Viernes"
"20210731  ","2021-07-31T00:00",2021,2,3,2,7,"Julio",31,"Sábado"
"20210801  ","2021-08-01T00:00",2021,2,3,2,8,"Agosto",1,"Domingo"
"20210802  ","2021-08-02T00:00",2021,2,3,2,8,"Agosto",2,"Lunes"
"20210803  ","2021-08-03T00:00",2021,2,3,2,8,"Agosto",3,"Martes"
"20210804  ","2021-08-04T00:00",2021,2,3,2,8,"Agosto",4,"Miércoles"
"20210805  ","2021-08-05T00:00",2021,2,3,2,8,"Agosto",5,"Jueves"
"20210806  ","2021-08-06T00:00",2021,2,3,2,8,"Agosto",6,"Viernes"
"20210807  ","2021-08-07T00:00",2021,2,3,2,8,"Agosto",7,"Sábado"
"20210808  ","2021-08-08T00:00",2021,2,3,2,8,"Agosto",8,"Domingo"
"20210809  ","2021-08-09T00:00",2021,2,3,2,8,"Agosto",9,"Lunes"
"20210810  ","2021-08-10T00:00",2021,2,3,2,8,"Agosto",10,"Martes"
"20210811  ","2021-08-11T00:00",2021,2,3,2,8,"Agosto",11,"Miércoles"
"20210812  ","2021-08-12T00:00",2021,2,3,2,8,"Agosto",12,"Jueves"
"20210813  ","2021-08-13T00:00",2021,2,3,2,8,"Agosto",13,"Viernes"
"20210814  ","2021-08-14T00:00",2021,2,3,2,8,"Agosto",14,"Sábado"
"20210815  ","2021-08-15T00:00",2021,2,3,2,8,"Agosto",15,"Domingo"
"20210816  ","2021-08-16T00:00",2021,2,3,2,8,"Agosto",16,"Lunes"
"20210817  ","2021-08-17T00:00",2021,2,3,2,8,"Agosto",17,"Martes"
"20210818  ","2021-08-18T00:00",2021,2,3,2,8,"Agosto",18,"Miércoles"
"20210819  ","2021-08-19T00:00",2021,2,3,2,8,"Agosto",19,"Jueves"
"20210820  ","2021-08-20T00:00",2021,2,3,2,8,"Agosto",20,"Viernes"
"20210821  ","2021-08-21T00:00",2021,2,3,2,8,"Agosto",21,"Sábado"
"20210822  ","2021-08-22T00:00",2021,2,3,2,8,"Agosto",22,"Domingo"
"20210823  ","2021-08-23T00:00",2021,2,3,2,8,"Agosto",23,"Lunes"
"20210824  ","2021-08-24T00:00",2021,2,3,2,8,"Agosto",24,"Martes"
"20210825  ","2021-08-25T00:00",2021,2,3,2,8,"Agosto",25,"Miércoles"
"20210826  ","2021-08-26T00:00",2021,2,3,2,8,"Agosto",26,"Jueves"
"20210827  ","2021-08-27T00:00",2021,2,3,2,8,"Agosto",27,"Viernes"
"20210828  ","2021-08-28T00:00",2021,2,3,2,8,"Agosto",28,"Sábado"
"20210829  ","2021-08-29T00:00",2021,2,3,2,8,"Agosto",29,"Domingo"
"20210830  ","2021-08-30T00:00",2021,2,3,2,8,"Agosto",30,"Lunes"
"20210831  ","2021-08-31T00:00",2021,2,3,2,8,"Agosto",31,"Martes"
"20210901  ","2021-09-01T00:00",2021,2,3,3,9,"Septiembre",1,"Miércoles"
"20210902  ","2021-09-02T00:00",2021,2,3,3,9,"Septiembre",2,"Jueves"
"20210903  ","2021-09-03T00:00",2021,2,3,3,9,"Septiembre",3,"Viernes"
"20210904  ","2021-09-04T00:00",2021,2,3,3,9,"Septiembre",4,"Sábado"
"20210905  ","2021-09-05T00:00",2021,2,3,3,9,"Septiembre",5,"Domingo"
"20210906  ","2021-09-06T00:00",2021,2,3,3,9,"Septiembre",6,"Lunes"
"20210907  ","2021-09-07T00:00",2021,2,3,3,9,"Septiembre",7,"Martes"
"20210908  ","2021-09-08T00:00",2021,2,3,3,9,"Septiembre",8,"Miércoles"
"20210909  ","2021-09-09T00:00",2021,2,3,3,9,"Septiembre",9,"Jueves"
"20210910  ","2021-09-10T00:00",2021,2,3,3,9,"Septiembre",10,"Viernes"
"20210911  ","2021-09-11T00:00",2021,2,3,3,9,"Septiembre",11,"Sábado"
"20210912  ","2021-09-12T00:00",2021,2,3,3,9,"Septiembre",12,"Domingo"
"20210913  ","2021-09-13T00:00",2021,2,3,3,9,"Septiembre",13,"Lunes"
"20210914  ","2021-09-14T00:00",2021,2,3,3,9,"Septiembre",14,"Martes"
"20210915  ","2021-09-15T00:00",2021,2,3,3,9,"Septiembre",15,"Miércoles"
"20210916  ","2021-09-16T00:00",2021,2,3,3,9,"Septiembre",16,"Jueves"
"20210917  ","2021-09-17T00:00",2021,2,3,3,9,"Septiembre",17,"Viernes"
"20210918  ","2021-09-18T00:00",2021,2,3,3,9,"Septiembre",18,"Sábado"
"20210919  ","2021-09-19T00:00",2021,2,3,3,9,"Septiembre",19,"Domingo"
"20210920  ","2021-09-20T00:00",2021,2,3,3,9,"Septiembre",20,"Lunes"
"20210921  ","2021-09-21T00:00",2021,2,3,3,9,"Septiembre",21,"Martes"
"20210922  ","2021-09-22T00:00",2021,2,3,3,9,"Septiembre",22,"Miércoles"
"20210923  ","2021-09-23T00:00",2021,2,3,3,9,"Septiembre",23,"Jueves"
"20210924  ","2021-09-24T00:00",2021,2,3,3,9,"Septiembre",24,"Viernes"
"20210925  ","2021-09-25T00:00",2021,2,3,3,9,"Septiembre",25,"Sábado"
"20210926  ","2021-09-26T00:00",2021,2,3,3,9,"Septiembre",26,"Domingo"
"20210927  ","2021-09-27T00:00",2021,2,3,3,9,"Septiembre",27,"Lunes"
"20210928  ","2021-09-28T00:00",2021,2,3,3,9,"Septiembre",28,"Martes"
"20210929  ","2021-09-29T00:00",2021,2,3,3,9,"Septiembre",29,"Miércoles"
"20210930  ","2021-09-30T00:00",2021,2,3,3,9,"Septiembre",30,"Jueves"
"20211001  ","2021-10-01T00:00",2021,2,4,3,10,"Octubre",1,"Viernes"
"20211002  ","2021-10-02T00:00",2021,2,4,3,10,"Octubre",2,"Sábado"
"20211003  ","2021-10-03T00:00",2021,2,4,3,10,"Octubre",3,"Domingo"
"20211004  ","2021-10-04T00:00",2021,2,4,3,10,"Octubre",4,"Lunes"
"20211005  ","2021-10-05T00:00",2021,2,4,3,10,"Octubre",5,"Martes"
"20211006  ","2021-10-06T00:00",2021,2,4,3,10,"Octubre",6,"Miércoles"
"20211007  ","2021-10-07T00:00",2021,2,4,3,10,"Octubre",7,"Jueves"
"20211008  ","2021-10-08T00:00",2021,2,4,3,10,"Octubre",8,"Viernes"
"20211009  ","2021-10-09T00:00",2021,2,4,3,10,"Octubre",9,"Sábado"
"20211010  ","2021-10-10T00:00",2021,2,4,3,10,"Octubre",10,"Domingo"
"20211011  ","2021-10-11T00:00",2021,2,4,3,10,"Octubre",11,"Lunes"
"20211012  ","2021-10-12T00:00",2021,2,4,3,10,"Octubre",12,"Martes"
"20211013  ","2021-10-13T00:00",2021,2,4,3,10,"Octubre",13,"Miércoles"
"20211014  ","2021-10-14T00:00",2021,2,4,3,10,"Octubre",14,"Jueves"
"20211015  ","2021-10-15T00:00",2021,2,4,3,10,"Octubre",15,"Viernes"
"20211016  ","2021-10-16T00:00",2021,2,4,3,10,"Octubre",16,"Sábado"
"20211017  ","2021-10-17T00:00",2021,2,4,3,10,"Octubre",17,"Domingo"
"20211018  ","2021-10-18T00:00",2021,2,4,3,10,"Octubre",18,"Lunes"
"20211019  ","2021-10-19T00:00",2021,2,4,3,10,"Octubre",19,"Martes"
"20211020  ","2021-10-20T00:00",2021,2,4,3,10,"Octubre",20,"Miércoles"
"20211021  ","2021-10-21T00:00",2021,2,4,3,10,"Octubre",21,"Jueves"
"20211022  ","2021-10-22T00:00",2021,2,4,3,10,"Octubre",22,"Viernes"
